Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,contrastive_lambda,contrastive_margin,contrastive_warmup,dataset/train_size,dataset/val_size,num_iter,run_name,train_data,use_contrastive,valid_data,accuracy,best_accuracy,best_norm_ED,contrastive_loss,norm_ED,train_loss,valid_loss
2026-07-25 21:04:40,1.3h,536bf6305c2746e8a2ade257cb2ab59d,ctr_iter15k_bs128_m0.8_lam0.1,LOCAL,train.py,andre,FINISHED,128,0.1,0.8,100,4000,2000,15000,ctr_iter15k_bs128_m0.8_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.5,97.85000000000001,0.9960803571428575,0.05507500097155571,0.9955982142857147,0.005564328748732805,0.019732678309082985
2026-07-25 13:48:55,25.3min,567b111ba3014f7e8a5eae0fe8e84e74,ctr_iter5k_bs128_m0.8_lam0.3,LOCAL,train.py,andre,FINISHED,128,0.3,0.8,100,4000,2000,5000,ctr_iter5k_bs128_m0.8_lam0.3,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.5,97.6,0.9957946428571434,0.05686182528734207,0.9957232142857146,0.017239397391676903,0.019151031970977783
2026-07-25 12:02:47,10.3min,b1e8756d9de34f25994ea3850ffaa302,ctr_iter5k_bs32_m1.0_lam0.3,LOCAL,train.py,andre,FINISHED,32,0.3,1.0,100,4000,2000,5000,ctr_iter5k_bs32_m1.0_lam0.3,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.5,97.5,0.9957321428571434,0.13517649471759796,0.9957321428571434,0.04092501476407051,0.02017286792397499
2026-07-25 15:43:43,31.7min,cf9519af458b4a3da2d3c7d52c855142,ctr_iter15k_bs32_m1.0_lam0.1,LOCAL,train.py,andre,FINISHED,32,0.1,1.0,100,4000,2000,15000,ctr_iter15k_bs32_m1.0_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.45,97.45,0.9959642857142864,0.12562130391597748,0.9959642857142864,0.012659497559070587,0.01948467642068863
2026-07-25 11:14:00,10.5min,5d476f706ab74c1182dd44584681e4a8,ctr_iter5k_bs32_m0.8_lam0.1,LOCAL,train.py,andre,FINISHED,32,0.1,0.8,100,4000,2000,5000,ctr_iter5k_bs32_m0.8_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.45,97.45,0.9952321428571433,0.12281692773103714,0.9952321428571433,0.012528889812529087,0.018591485917568207
2026-07-25 22:36:22,1.3h,ba09469a94044adbbb90c916c1743a1c,ctr_iter15k_bs128_m1.0_lam0.3,LOCAL,train.py,andre,FINISHED,128,0.3,1.0,100,4000,2000,15000,ctr_iter15k_bs128_m1.0_lam0.3,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.39999999999999,97.8,0.9960178571428575,0.16354799270629883,0.995303571428572,0.049161821603775024,0.020377926528453827
2026-07-25 22:23:00,1.4h,20c7bd088b224e518e27b497649642a0,ctr_iter15k_bs128_m1.0_lam0.1,LOCAL,train.py,andre,FINISHED,128,0.1,1.0,100,4000,2000,15000,ctr_iter15k_bs128_m1.0_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.39999999999999,97.39999999999999,0.9954553571428577,0.12473007291555405,0.9954553571428577,0.01257285661995411,0.024658778682351112
2026-07-25 19:23:34,43.7min,9623e986862f460ebb4225a6419113e9,ctr_iter15k_bs64_m1.2_lam0.3,LOCAL,train.py,andre,FINISHED,64,0.3,1.2,100,4000,2000,15000,ctr_iter15k_bs64_m1.2_lam0.3,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.39999999999999,97.45,0.9954017857142864,0.16303563117980957,0.9953303571428577,0.04901540279388428,0.025015052407979965
2026-07-25 15:29:44,24.8min,fa77b0daf9f247918634d75ce159f57c,ctr_iter5k_bs128_m1.0_lam0.6,LOCAL,train.py,andre,FINISHED,128,0.6,1.0,100,4000,2000,5000,ctr_iter5k_bs128_m1.0_lam0.6,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.35000000000001,97.35000000000001,0.9954375000000005,0.1698877066373825,0.9954375000000005,0.10224049538373947,0.020876821130514145
2026-07-25 16:15:37,31.5min,21240410080241c4a4830b727bc35211,ctr_iter15k_bs32_m1.2_lam0.1,LOCAL,train.py,andre,FINISHED,32,0.1,1.2,100,4000,2000,15000,ctr_iter15k_bs32_m1.2_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.3,97.45,0.9956428571428577,0.22895802557468414,0.9956428571428577,0.02300209179520607,0.02136775106191635
2026-07-25 14:12:54,14.1min,1fffcef755b846ff93e99d7a74de43b3,ctr_iter5k_bs64_m1.0_lam0.6,LOCAL,train.py,andre,FINISHED,64,0.6,1.0,100,4000,2000,5000,ctr_iter5k_bs64_m1.0_lam0.6,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.3,97.3,0.9951696428571434,0.1713859885931015,0.9951696428571434,0.10315530747175217,0.021365612745285034
2026-07-25 18:16:45,45.2min,440c0f68934142f1b3d0b6482a8d8aab,ctr_iter15k_bs64_m1.0_lam0.1,LOCAL,train.py,andre,FINISHED,64,0.1,1.0,100,4000,2000,15000,ctr_iter15k_bs64_m1.0_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.2,97.39999999999999,0.9951785714285719,0.1252128630876541,0.9949732142857148,0.012615840882062912,0.025439850986003876
2026-07-25 12:13:15,10.8min,77ef388c287e4539ae59712b12c95386,ctr_iter5k_bs32_m1.2_lam0.3,LOCAL,train.py,andre,FINISHED,32,0.3,1.2,100,4000,2000,5000,ctr_iter5k_bs32_m1.2_lam0.3,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.2,97.2,0.9949464285714291,0.22688761353492737,0.9949464285714291,0.06847845762968063,0.020045612007379532
2026-07-25 11:35:46,10.4min,08970c3eaa3c4742beae2876d40b50c3,ctr_iter5k_bs32_m1.2_lam0.1,LOCAL,train.py,andre,FINISHED,32,0.1,1.2,100,4000,2000,5000,ctr_iter5k_bs32_m1.2_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.2,97.2,0.9947500000000006,0.3024117648601532,0.9947500000000006,0.030579542741179466,0.022429635748267174
2026-07-25 14:27:11,14.5min,89e69614bf0b4e5ab2bd6a44394d42b4,ctr_iter5k_bs64_m1.2_lam0.6,LOCAL,train.py,andre,FINISHED,64,0.6,1.2,100,4000,2000,5000,ctr_iter5k_bs64_m1.2_lam0.6,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.15,97.15,0.9949017857142862,0.19083459675312042,0.9949017857142862,0.11488005518913269,0.02289152890443802
2026-07-25 12:53:40,14.5min,713517efd4bf4909bd84c9d44dd68796,ctr_iter5k_bs64_m1.0_lam0.3,LOCAL,train.py,andre,FINISHED,64,0.3,1.0,100,4000,2000,5000,ctr_iter5k_bs64_m1.0_lam0.3,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.15,97.15,0.9950178571428576,0.12714320421218872,0.9950178571428576,0.0384746752679348,0.022622808814048767
2026-07-26 00:43:17,1.4h,67b0d60bf77d4250ae6c87a2d6d0502f,ctr_iter15k_bs128_m1.2_lam0.6,LOCAL,train.py,andre,FINISHED,128,0.6,1.2,100,4000,2000,15000,ctr_iter15k_bs128_m1.2_lam0.6,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.1,97.15,0.994741071428572,0.13386832177639008,0.994741071428572,0.08042781054973602,0.027784056961536407
2026-07-25 20:28:23,41.9min,61a7803d304948898d1a0ed9c9205cb8,ctr_iter15k_bs64_m1.2_lam0.6,LOCAL,train.py,andre,FINISHED,64,0.6,1.2,100,4000,2000,15000,ctr_iter15k_bs64_m1.2_lam0.6,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.1,97.35000000000001,0.9950357142857149,0.1279156506061554,0.9948214285714291,0.07685735821723938,0.02572047896683216
2026-07-25 19:02:07,45.9min,f7280df36ccc416ab2a9cdb9baa32149,ctr_iter15k_bs64_m1.2_lam0.1,LOCAL,train.py,andre,FINISHED,64,0.1,1.2,100,4000,2000,15000,ctr_iter15k_bs64_m1.2_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.1,97.3,0.9952053571428575,0.22315247356891632,0.9946428571428577,0.022421425208449364,0.0253165103495121
2026-07-25 13:15:46,27.0min,6ddebb441dd34d119855f9a761eaee0a,ctr_iter5k_bs128_m0.8_lam0.1,LOCAL,train.py,andre,FINISHED,128,0.1,0.8,100,4000,2000,5000,ctr_iter5k_bs128_m0.8_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.1,97.1,0.9947946428571434,0.12108730524778366,0.9947946428571434,0.01231108047068119,0.023220011964440346
2026-07-25 12:33:33,15.3min,f75b1d89ddcc48d1a1265fde739056bb,ctr_iter5k_bs64_m1.2_lam0.1,LOCAL,train.py,andre,FINISHED,64,0.1,1.2,100,4000,2000,5000,ctr_iter5k_bs64_m1.2_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,97.05,97.05,0.9947321428571435,0.29847559332847595,0.9947321428571435,0.030158599838614464,0.022613059729337692
2026-07-25 10:04:43,58.0min,56a980fe025142c8aaf8611a0efa9c28,base_iter30k_bs32,LOCAL,train.py,andre,FINISHED,32,0.1,0.8,0,4000,2000,30000,base_iter30k_bs32,data_lmdb/rodosol/train/cars,False,data_lmdb/rodosol/val/cars,97,97.3,0.9951071428571433,,0.9945267857142864,0.000033891552448039874,0.025518251582980156
2026-07-25 14:14:25,27.2min,b45ef6cbd0ee4d9086450234d41d0e8e,ctr_iter5k_bs128_m1.0_lam0.3,LOCAL,train.py,andre,FINISHED,128,0.3,1.0,100,4000,2000,5000,ctr_iter5k_bs128_m1.0_lam0.3,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,96.95,96.95,0.9945178571428577,0.1203790009021759,0.9945178571428577,0.03643260523676872,0.022825658321380615
2026-07-25 09:35:10,29.4min,3f763304122c458ab3bf3e5e726e5b55,base_iter15k_bs32,LOCAL,train.py,andre,FINISHED,32,0.1,0.8,0,4000,2000,15000,base_iter15k_bs32,data_lmdb/rodosol/train/cars,False,data_lmdb/rodosol/val/cars,96.95,97.1,0.9946696428571437,,0.9943839285714292,0.00006880585715407506,0.025184592232108116
2026-07-25 23:53:33,1.4h,bf2769132725488491a5e7f0a68b4179,ctr_iter15k_bs128_m1.2_lam0.3,LOCAL,train.py,andre,FINISHED,128,0.3,1.2,100,4000,2000,15000,ctr_iter15k_bs128_m1.2_lam0.3,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,96.89999999999999,96.89999999999999,0.9945357142857147,0.1640527844429016,0.9944642857142864,0.04931782931089401,0.027654485777020454
2026-07-25 12:02:19,15.3min,6c83b447f73343a5bc0827a96326d4a4,ctr_iter5k_bs64_m0.8_lam0.1,LOCAL,train.py,andre,FINISHED,64,0.1,0.8,100,4000,2000,5000,ctr_iter5k_bs64_m0.8_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,96.89999999999999,96.89999999999999,0.9945089285714291,0.12171716243028641,0.9945089285714291,0.012387732975184917,0.021689508110284805
2026-07-25 11:24:43,10.8min,91e7b0c057274c01b1084acd95794649,ctr_iter5k_bs32_m1.0_lam0.1,LOCAL,train.py,andre,FINISHED,32,0.1,1.0,100,4000,2000,5000,ctr_iter5k_bs32_m1.0_lam0.1,data_lmdb/rodosol/train/cars,True,data_lmdb/rodosol/val/cars,96.89999999999999,97.25,0.9946517857142863,0.19856885075569153,0.994223214285715,0.02016490325331688,0.024120206013321877
